Census year,Block ID,CLUE small area,Accommodation,Admin and Support Services,Agriculture and Mining,Arts and Recreation Services,Business Services,Construction,Education and Training,"Electricity, Gas, Water and Waste Services",Finance and Insurance,Food and Beverage Services,Health Care and Social Assistance,Information Media and Telecommunications,Manufacturing,Other Services,Public Administration and Safety,Real Estate Services,Rental and Hiring Services,Retail Trade,"Transport, Postal and Storage",Wholesale Trade,Total employment in block
2009,659,Melbourne (Remainder),0,0,0,"2,852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,220"
2009,660,Melbourne (Remainder),0,0,0,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,005"
2009,661,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,662,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,663,Melbourne (Remainder),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2009,710,Melbourne (Remainder),0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,215
2009,720,Melbourne (Remainder),0,38,0,0,790,51,0,0,405,15,26,0,10,18,0,0,0,24,0,122,"1,573"
2009,724,Melbourne (Remainder),0,335,0,0,95,0,0,0,742,156,20,0,0,0,0,0,0,17,0,0,"1,533"
2009,728,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,729,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,191
2009,730,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
2009,731,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,732,Southbank,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,76
2009,733,Southbank,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,91
2009,734,Southbank,0,0,0,0,32,0,0,0,0,0,0,0,0,12,0,0,0,31,0,0,242
2009,735,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
2009,736,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
2009,737,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197
2009,738,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939
2009,739,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,740,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
2004,554,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,741,Southbank,0,0,0,160,134,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,411
2009,742,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2009,743,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,744,Southbank,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
2009,745,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2009,746,Southbank,0,0,0,0,433,0,0,0,0,0,0,745,354,0,0,0,0,0,0,0,"1,875"
2009,747,Southbank,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207
2009,748,Southbank,0,0,0,0,965,0,0,0,0,0,0,0,0,17,0,26,0,0,0,21,"2,261"
2009,749,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,750,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2009,751,Southbank,0,0,0,20,0,0,0,0,0,0,9,0,0,31,0,0,0,0,0,0,205
2009,752,Southbank,0,0,0,"1,839",0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,"1,970"
2009,753,Southbank,0,121,0,0,476,0,0,0,65,614,50,"1,465",0,52,545,0,0,112,44,0,"7,059"
2009,759,Melbourne (Remainder),0,0,0,0,707,0,0,0,395,23,0,80,0,15,0,0,0,0,0,0,"1,454"
2009,760,Melbourne (Remainder),0,166,0,0,812,34,0,0,"1,368",24,221,111,198,48,32,13,0,10,69,0,"3,134"
2009,771,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,772,Docklands,0,0,0,0,35,149,0,0,37,0,0,0,0,0,0,0,0,0,0,0,346
2009,773,Docklands,0,14,0,3,18,0,0,0,0,35,0,0,0,0,0,0,0,0,21,0,156
2009,774,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
2009,775,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,484
2009,776,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,777,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
2009,778,Port Melbourne,0,0,0,0,58,0,0,0,0,0,0,0,158,0,0,0,0,0,0,201,514
2009,779,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,"1,127"
2009,780,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,781,Port Melbourne,0,25,0,0,265,77,0,0,9,0,0,0,476,23,0,0,0,28,0,471,"1,572"
2009,782,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,708
2009,783,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,35
2009,784,Port Melbourne,0,0,0,0,225,29,0,0,20,0,0,135,42,0,0,0,0,0,135,123,744
2009,785,Port Melbourne,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,85,0,166
2009,786,Port Melbourne,0,0,0,1,41,0,0,0,0,0,0,0,"3,236",0,0,0,0,109,0,65,"4,605"
2009,787,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,788,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,789,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,790,Port Melbourne,0,199,0,0,9,39,0,0,0,0,0,0,484,0,0,0,0,0,46,222,"1,071"
2009,791,Port Melbourne,0,0,0,0,0,43,0,0,0,0,0,0,"1,756",0,0,0,0,0,34,0,"1,953"
2009,792,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,793,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,794,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,795,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,0,867
2009,801,Southbank,0,61,821,0,623,40,0,0,44,99,0,743,0,11,0,0,0,29,0,0,"2,669"
2009,802,Southbank,6,38,0,0,"1,334",115,139,0,373,237,0,0,0,3,0,0,0,137,0,0,"3,204"
2009,803,Southbank,0,0,0,"7,165",0,0,0,0,0,869,0,0,0,0,0,0,0,191,0,0,"8,632"
2009,804,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,618
2009,806,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,807,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
2009,808,Southbank,0,0,0,0,159,0,0,0,0,36,0,0,0,0,0,0,0,29,90,0,472
2009,809,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,810,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,457
2009,932,Parkville,0,0,0,0,0,0,0,0,0,0,"4,375",0,0,0,0,0,0,17,0,0,"4,483"
2009,811,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457
2009,812,Southbank,0,0,0,0,305,0,0,0,0,31,0,174,0,48,0,58,0,0,0,0,870
2009,813,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337
2009,814,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,815,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,159
2009,849,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,850,Melbourne (Remainder),0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2009,851,Melbourne (Remainder),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,852,Melbourne (Remainder),0,0,0,271,0,0,0,0,0,56,0,0,0,12,0,0,0,0,0,0,353
2009,853,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,854,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,855,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247
2009,856,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,857,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,858,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2009,859,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,860,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,861,South Yarra,0,0,0,0,0,0,34,0,0,77,0,0,0,0,0,0,0,40,0,0,169
2009,862,South Yarra,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,74
2009,863,Melbourne (Remainder),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,864,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2009,865,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,866,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2009,867,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
2009,868,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2009,869,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,870,Melbourne (Remainder),0,0,0,0,777,0,0,0,0,0,"5,592",0,0,0,0,0,0,25,0,0,"6,436"
2009,871,Melbourne (Remainder),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647
2009,902,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2009,903,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,904,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
2009,905,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,906,Parkville,0,0,0,0,237,0,61,0,51,0,0,0,0,77,0,0,0,0,0,0,582
2009,907,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,908,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
2009,909,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2009,910,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,911,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,912,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,913,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,914,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2009,915,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2009,916,Parkville,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,52
2009,917,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,918,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,919,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,920,Parkville,0,0,0,0,0,0,0,0,0,97,"8,386",0,0,8,0,0,0,20,0,0,"9,231"
2009,921,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252
2009,922,Parkville,0,0,0,0,0,0,0,0,0,0,11,0,0,12,0,0,0,0,0,0,23
2009,923,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,924,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,925,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,926,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,927,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,928,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
2009,929,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,930,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,492"
2009,931,Parkville,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471
2009,1001,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,0,642
2009,1002,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
2009,1004,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,237
2009,1005,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,183
2009,1006,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,115,0,259,"2,754","3,322"
2009,1007,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,942
2009,1009,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,0,622
2009,1012,North Melbourne,0,0,0,0,0,47,0,0,0,0,0,0,240,0,0,0,0,0,65,0,464
2009,1013,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
2009,1014,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,115
2009,1015,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,21,216
2009,1016,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1101,Docklands,0,0,0,3,0,0,0,0,0,300,0,0,0,110,0,23,0,907,542,0,"3,257"
2009,1102,Docklands,0,0,0,0,72,0,0,0,0,0,0,67,0,10,0,0,0,0,691,0,978
2009,1103,Docklands,0,79,0,904,0,0,0,0,0,702,0,661,0,6,0,8,0,11,0,0,"2,910"
2009,1104,Docklands,0,0,0,8,83,0,0,0,13,29,0,0,0,12,0,30,0,13,0,7,207
2009,1105,Docklands,0,0,0,0,"1,236",0,0,0,"2,836",35,0,0,0,5,403,8,0,0,0,0,"5,272"
2009,1106,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1107,Docklands,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
2009,1108,Docklands,0,268,0,10,0,0,0,0,"8,894",231,57,0,23,98,0,0,0,994,47,0,"12,710"
2009,1109,Docklands,20,90,0,0,175,14,0,0,48,442,13,84,10,17,23,120,0,46,92,7,"1,228"
2009,1110,Docklands,0,0,0,24,0,0,0,0,0,172,0,0,0,8,0,0,0,750,0,0,"2,130"
2009,1111,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,63
2009,1112,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2009,2381,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,104
2009,2382,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
2009,2383,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,298
2009,2384,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,204
2009,2385,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,179
2009,2386,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2387,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,195
2009,2388,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2009,2389,North Melbourne,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,27
2009,2390,North Melbourne,0,67,0,0,24,0,0,0,0,0,0,0,68,0,0,0,0,34,44,39,299
2009,2391,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2392,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,38
2009,2501,Kensington,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2009,2502,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2503,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2504,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2505,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2506,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2507,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2508,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2509,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2510,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2511,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2512,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2513,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2514,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2515,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2009,2518,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2519,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2520,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
2009,2521,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2522,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2523,Kensington,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,24
2009,2524,Kensington,0,0,0,0,0,0,0,0,0,41,0,0,0,19,0,0,0,45,0,0,137
2009,2525,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2526,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2527,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2528,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2529,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2530,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2009,2531,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2532,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2533,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,126
2009,2534,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2535,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2536,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2537,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2538,Kensington,0,0,0,0,0,15,0,0,0,0,0,0,0,16,0,0,0,0,0,0,61
2009,2539,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2540,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2009,2541,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2542,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2543,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2544,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,19
2009,2545,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,69
2009,2546,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,19
2008,56,Melbourne (CBD),0,132,0,5,148,0,102,0,40,391,0,132,23,30,0,0,0,909,0,0,"1,929"
2009,2547,Kensington,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,582
2009,2548,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,Melbourne (CBD),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2008,2,Melbourne (CBD),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
2008,4,Melbourne (CBD),0,0,0,31,0,0,0,0,0,74,0,0,0,13,0,0,0,58,"1,140",0,"1,329"
2008,5,Melbourne (CBD),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,20
2008,6,Melbourne (CBD),0,0,0,326,0,0,0,0,0,428,0,0,0,0,0,0,0,31,19,0,"1,526"
2008,11,Melbourne (CBD),159,0,0,0,233,0,0,0,0,34,119,0,0,31,0,0,0,36,44,0,757
2008,12,Melbourne (CBD),101,"1,838",0,97,670,0,74,79,"1,183",192,0,577,0,38,0,0,0,64,0,0,"5,728"
2008,13,Melbourne (CBD),0,146,161,0,461,0,0,0,378,37,0,79,0,110,0,0,0,38,0,0,"2,322"
2008,14,Melbourne (CBD),155,178,0,0,362,27,234,0,104,304,59,125,0,57,97,40,0,76,0,0,"2,063"
2008,15,Melbourne (CBD),101,39,0,37,94,0,641,0,248,505,90,71,70,146,0,0,0,339,0,13,"2,412"
2008,16,Melbourne (CBD),0,59,0,141,187,0,62,0,0,125,0,0,0,77,0,0,0,76,0,0,857
2008,17,Melbourne (CBD),0,16,0,0,947,0,438,0,30,254,0,0,0,37,0,0,0,32,0,0,"2,049"
2008,18,Melbourne (CBD),137,26,0,0,"2,143",0,0,0,702,100,0,0,0,31,"1,210",0,0,0,164,0,"4,597"
2008,21,Melbourne (CBD),0,0,0,0,0,0,0,0,"1,381",30,0,0,0,0,637,0,0,0,0,0,"2,995"
2008,22,Melbourne (CBD),0,472,39,152,"3,372",53,0,69,651,146,0,"1,106",31,36,182,159,0,39,145,0,"6,857"
2008,23,Melbourne (CBD),0,117,0,20,949,0,0,0,857,76,26,133,0,92,0,63,0,52,0,0,"2,550"
2008,24,Melbourne (CBD),0,564,0,0,"1,927",0,131,0,"1,563",119,32,"1,280",0,56,0,293,0,133,0,0,"6,391"
2008,25,Melbourne (CBD),46,239,0,13,323,0,169,0,660,159,101,0,59,163,146,0,0,367,0,66,"3,117"
2008,26,Melbourne (CBD),0,0,0,0,"2,030",0,0,0,486,131,64,0,0,31,0,0,0,92,0,0,"3,303"
2008,27,Melbourne (CBD),0,80,0,0,"2,157",61,0,0,"2,244",180,37,102,21,152,69,0,0,88,0,0,"5,779"
2008,552,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,28,Melbourne (CBD),0,171,0,0,407,0,0,0,"1,701",152,131,"2,402",24,53,980,53,0,116,0,0,"6,856"
2008,31,Melbourne (CBD),0,699,0,0,89,0,0,0,"1,206",152,124,119,0,85,0,0,0,60,0,52,"3,906"
2008,32,Melbourne (CBD),17,"1,005",29,0,"1,473",0,23,10,"4,011",95,127,69,0,35,178,73,0,62,636,0,"7,861"
2008,33,Melbourne (CBD),66,321,22,0,"1,256",24,421,0,387,196,65,31,10,211,0,44,0,74,35,0,"3,173"
2008,34,Melbourne (CBD),0,643,7,0,937,0,89,0,"5,750",121,48,29,37,71,15,148,0,136,28,38,"8,114"
2008,35,Melbourne (CBD),0,202,0,8,144,16,44,0,28,278,278,284,198,128,7,8,0,814,0,117,"2,787"
2008,36,Melbourne (CBD),142,20,0,0,174,0,0,0,0,117,13,0,0,64,0,0,0,105,0,0,912
2008,37,Melbourne (CBD),133,49,265,0,814,0,0,0,"2,147",136,57,618,235,63,"1,323",45,0,71,0,0,"6,417"
2008,38,Melbourne (CBD),0,161,0,0,495,55,110,0,"1,117",285,396,51,84,160,0,19,0,41,0,0,"3,101"
2008,41,Melbourne (CBD),138,71,0,0,770,0,0,0,54,59,0,0,0,15,0,0,0,0,0,0,"1,870"
2008,42,Melbourne (CBD),0,228,82,0,"1,330",0,271,264,"1,196",120,30,626,83,63,390,23,0,29,207,0,"4,978"
2008,43,Melbourne (CBD),0,688,161,0,"2,701",132,257,0,626,210,0,41,0,202,430,122,0,27,0,11,"6,086"
2008,44,Melbourne (CBD),0,86,0,0,769,3,73,0,"1,669",301,106,0,22,370,18,56,0,273,10,6,"4,516"
2008,45,Melbourne (CBD),0,8,0,29,32,0,159,0,50,251,0,25,48,64,0,8,0,"1,244",0,0,"1,938"
